time,latitude,longitude,depth,mag,magType,place,year,month
2022-05-26 15:37:58.560000+00:00,-22.8282,172.1298,15.0,6.6,mww,southeast of the Loyalty Islands,2022,5
2022-05-22 15:17:31.327000+00:00,33.2279,141.4121,12.0,6.0,mww,"235 km SSE of Katsuura, Japan",2022,5
2022-05-19 10:13:31.625000+00:00,-54.132,159.0545,10.0,6.9,mww,Macquarie Island region,2022,5
2022-05-09 22:33:06.873000+00:00,-3.3591,146.3506,10.0,6.3,mww,"178 km SW of Lorengau, Papua New Guinea",2022,5
2022-05-09 06:23:02.067000+00:00,24.0406,122.4888,21.0,6.2,mww,"70 km SW of Yonakuni, Japan",2022,5
2022-05-05 08:21:15.666000+00:00,6.5295,127.1315,18.0,6.0,mww,"94 km SE of Lukatan, Philippines",2022,5
2022-04-28 13:21:13.122000+00:00,-3.9148,146.6901,10.0,6.1,mww,"175 km NE of Madang, Papua New Guinea",2022,4
2022-04-21 07:42:46.508000+00:00,11.5537,-86.9604,27.0,6.6,mww,"55 km WSW of Masachapa, Nicaragua",2022,4
2022-04-20 21:57:43.018000+00:00,6.9686,126.9241,19.0,6.0,mww,"50 km ESE of Manay, Philippines",2022,4
2022-04-19 01:23:07.057000+00:00,7.2852,126.9533,19.0,6.1,mww,"41 km E of Santiago, Philippines",2022,4
2022-04-09 20:52:38.456000+00:00,-16.3146,166.8601,17.0,6.3,mww,"63 km WSW of Norsup, Vanuatu",2022,4
2022-04-04 16:06:57.662000+00:00,-17.4723,167.8625,31.0,6.0,mww,"56 km WNW of Port-Vila, Vanuatu",2022,4
2022-03-31 19:50:40.985000+00:00,-22.6577,170.8084,20.0,6.4,mww,southeast of the Loyalty Islands,2022,3
2022-03-31 05:44:01.146000+00:00,-22.586,170.3744,10.0,7.0,mww,southeast of the Loyalty Islands,2022,3
2022-03-30 20:56:58.105000+00:00,-22.666,170.3659,10.0,6.9,mww,"284 km ESE of Tadine, New Caledonia",2022,3
2022-03-22 17:41:38.584000+00:00,23.3839,121.6118,24.0,6.7,mww,"65 km S of Hualien City, Taiwan",2022,3
2022-03-22 16:35:08.019000+00:00,10.7447,-43.382,10.0,6.7,mww,northern Mid-Atlantic Ridge,2022,3
2022-03-20 18:10:43.285000+00:00,-28.659,-177.3532,44.0,6.0,mww,Kermadec Islands region,2022,3
2022-03-19 21:24:22.127000+00:00,-25.2976,-176.2998,21.0,6.3,mww,south of the Fiji Islands,2022,3
2022-03-16 14:36:30.997000+00:00,37.7132,141.5793,41.0,7.3,mww,"57 km ENE of Namie, Japan",2022,3
2022-03-16 14:34:27.453000+00:00,37.6468,141.6735,57.18,6.0,mwb,"62 km ENE of Namie, Japan",2022,3
2022-03-13 21:09:22.258000+00:00,-0.6294,98.6259,28.0,6.7,mww,"166 km W of Pariaman, Indonesia",2022,3
2022-03-13 21:05:49.469000+00:00,14.096,119.3811,11.0,6.4,mww,"75 km WNW of Cabra, Philippines",2022,3
2022-03-06 20:14:31.244000+00:00,-58.7315,-24.9167,20.0,6.0,mww,South Sandwich Islands region,2022,3
2022-03-02 12:52:07.344000+00:00,-30.0751,-177.7264,24.0,6.6,mww,"Kermadec Islands, New Zealand",2022,3
2022-02-25 01:39:26.554000+00:00,0.219,100.1006,4.0,6.1,mww,"65 km NNW of Bukittinggi, Indonesia",2022,2
2022-02-21 23:24:13.721000+00:00,-69.7739,165.3918,14.0,6.3,mww,Balleny Islands region,2022,2
2022-02-16 07:12:22.847000+00:00,14.1476,-91.3982,60.0,6.2,mww,"12 km WSW of Nueva Concepción, Guatemala",2022,2
2022-02-13 20:29:46.350000+00:00,11.7884,144.2842,15.0,6.0,mww,"168 km SSW of Merizo Village, Guam",2022,2
2022-02-08 11:59:25.311000+00:00,-0.417,-19.8913,10.0,6.2,mww,central Mid-Atlantic Ridge,2022,2
2022-02-04 20:25:09.549000+00:00,-48.033,99.4949,10.0,6.3,mww,southeast Indian Ridge,2022,2
2022-01-29 02:46:39.588000+00:00,-29.5642,-176.7217,8.0,6.5,mww,Kermadec Islands region,2022,1
2022-01-28 11:14:09.293000+00:00,5.4966,-82.5844,8.0,6.0,mww,"281 km SW of Arenas, Panama",2022,1
2022-01-27 06:40:05.543000+00:00,-19.0992,-176.3135,6.2,6.2,mww,"220 km WNW of Pangai, Tonga",2022,1
2022-01-25 01:24:33.513000+00:00,-55.3696,-28.7839,11.0,6.0,mww,South Sandwich Islands region,2022,1
2022-01-22 05:17:04.896000+00:00,53.2402,-166.682,29.0,6.2,mww,"71 km S of Unalaska, Alaska",2022,1
2022-01-22 02:26:13.323000+00:00,3.6724,126.6596,21.0,6.0,mww,"232 km SE of Sarangani, Philippines",2022,1
2022-01-21 16:08:37.210000+00:00,32.7282,132.0386,39.0,6.3,mww,"27 km SSE of Saiki, Japan",2022,1
2022-01-14 09:05:41.461000+00:00,-6.86,105.2887,33.0,6.6,mww,"80 km SW of Labuan, Indonesia",2022,1
2022-01-11 12:39:32.454000+00:00,52.5791,-168.3275,19.0,6.6,mww,"53 km SE of Nikolski, Alaska",2022,1
2022-01-11 11:35:43.674000+00:00,52.3415,-167.7554,20.0,6.8,mww,"100 km SE of Nikolski, Alaska",2022,1
2022-01-11 01:07:48.064000+00:00,35.2267,31.9435,21.0,6.6,mww,"48 km WNW of Pólis, Cyprus",2022,1
2022-01-10 00:06:30.834000+00:00,-33.7823,179.574,7.0,6.2,mww,south of the Kermadec Islands,2022,1
2022-01-07 17:45:30.809000+00:00,37.8283,101.29,13.0,6.6,mww,"northern Qinghai, China",2022,1
2022-01-06 16:25:05.973000+00:00,11.9367,-87.1371,17.0,6.1,mww,near the coast of Nicaragua,2022,1
2022-01-03 09:46:35.767000+00:00,24.0079,122.2592,19.0,6.2,mww,"66 km E of Hualien City, Taiwan",2022,1
2021-12-22 23:22:58.013000+00:00,18.8369,-107.0706,10.0,6.0,mww,"213 km SW of La Cruz de Loreto, Mexico",2021,12
2021-12-20 20:10:31.310000+00:00,40.3901667,-124.298,27.04,6.2,mw,"7km N of Petrolia, CA",2021,12
2021-12-19 16:28:22.616000+00:00,-16.3139,178.5777,10.0,6.2,mww,"85 km W of Labasa, Fiji",2021,12
2021-12-18 20:05:45.111000+00:00,-47.1259,33.5085,10.0,6.0,mww,Prince Edward Islands region,2021,12
2021-12-16 21:14:46.611000+00:00,-60.1754,-23.8375,15.0,6.0,mww,South Sandwich Islands region,2021,12
2021-12-14 03:20:23.809000+00:00,-7.6033,122.2274,14.27,7.3,mww,Flores Sea,2021,12
2021-12-12 08:58:07.352000+00:00,-60.7956,154.1393,10.0,6.6,mww,west of Macquarie Island,2021,12
2021-12-09 02:05:07.684000+00:00,29.4132,129.3846,7.0,6.0,mww,"116 km N of Naze, Japan",2021,12
2021-12-03 08:33:38.512000+00:00,-60.4652,-27.1401,7.03,6.0,mww,South Sandwich Islands region,2021,12
2021-12-03 04:40:05.063000+00:00,-28.4823,-112.0255,10.0,6.1,mww,"295 km WSW of Hanga Roa, Chile",2021,12
2021-11-30 10:37:35.539000+00:00,-3.6249,151.3524,10.0,6.1,mww,"110 km NW of Rabaul, Papua New Guinea",2021,11
2021-11-30 10:36:18.077000+00:00,-3.5226,151.1847,10.0,6.3,mww,"113 km SSE of Kavieng, Papua New Guinea",2021,11
2021-11-29 12:40:44.400000+00:00,31.196,142.5026,11.0,6.3,mww,"Izu Islands, Japan region",2021,11
2021-11-25 23:45:41.752000+00:00,22.8232,93.5061,43.0,6.2,mww,"20 km WSW of Falam, Myanmar",2021,11
2021-11-25 12:04:05.721000+00:00,-10.7451,166.5074,10.0,6.1,mww,"77 km E of Lata, Solomon Islands",2021,11
2021-11-18 14:08:04.800000+00:00,-5.3122,153.7074,34.0,6.2,mww,"192 km SE of Kokopo, Papua New Guinea",2021,11
2021-11-15 04:23:30.468000+00:00,-37.5124,51.2613,10.0,6.0,mww,South Indian Ocean,2021,11
2021-11-14 12:08:38.812000+00:00,27.7266,56.0716,10.0,6.4,mwb,"63 km NNW of Bandar Abbas, Iran",2021,11
2021-11-14 12:07:03.595000+00:00,27.7158,56.0743,9.0,6.0,mwb,"62 km NNW of Bandar Abbas, Iran",2021,11
2021-11-10 17:46:40.379000+00:00,-4.3244,134.1805,10.0,6.0,mww,"181 km SW of Nabire, Indonesia",2021,11
2021-11-10 15:45:13.652000+00:00,23.5935,126.4474,12.0,6.6,mww,"177 km SE of Hirara, Japan",2021,11
2021-11-09 06:25:14.907000+00:00,11.2198,-86.5255,20.0,6.3,mww,"62 km S of Masachapa, Nicaragua",2021,11
2021-11-06 14:37:36.731000+00:00,-0.0451,124.2812,34.0,6.0,mww,"150 km ESE of Gorontalo, Indonesia",2021,11
2021-11-01 17:04:16.557000+00:00,0.2081,96.709,8.0,6.0,mww,"253 km S of Sinabang, Indonesia",2021,11
2021-11-01 00:02:48.965000+00:00,-58.0284,-25.2678,22.0,6.0,mww,South Sandwich Islands region,2021,11
2021-10-24 05:11:34.230000+00:00,24.5108,121.8314,69.0,6.2,mww,"28 km SSE of Yilan, Taiwan",2021,10
2021-10-15 02:44:59.320000+00:00,-8.8783,158.4642,33.0,6.4,mww,"148 km WSW of Buala, Solomon Islands",2021,10
2021-10-12 09:24:05.099000+00:00,35.1691,26.2152,20.0,6.4,mww,"4 km SW of Palekastro, Greece",2021,10
2021-10-11 09:10:25.147000+00:00,56.2954,-156.581,51.6,6.9,mww,"112 km E of Chignik, Alaska",2021,10
2021-10-10 21:48:36.560000+00:00,18.820333333333,-155.52716666667,35.06,6.21,ml,"27 km SSE of Naalehu, Hawaii",2021,10
2021-10-04 03:54:06.823000+00:00,-60.4157,-27.5186,10.0,6.2,mww,South Sandwich Islands region,2021,10
2021-10-02 20:43:39.504000+00:00,-9.1778,67.2614,10.0,6.0,mww,Mid-Indian Ridge,2021,10
2021-09-27 06:17:21.478000+00:00,35.244,25.2697,6.0,6.0,mww,"6 km N of Thrapsanón, Greece",2021,9
2021-09-24 11:52:28.163000+00:00,51.0829,-179.0153,18.0,6.1,mww,"187 km WSW of Adak, Alaska",2021,9
2021-09-22 09:57:07.023000+00:00,12.1396,-87.8647,21.0,6.5,mww,"80 km SW of Jiquilillo, Nicaragua",2021,9
2021-09-21 13:14:32.025000+00:00,-36.7771,-73.9329,18.8,6.4,mww,"73 km W of Talcahuano, Chile",2021,9
2021-09-20 20:25:26.525000+00:00,46.3926,152.4879,35.0,6.1,mww,Kuril Islands,2021,9
2021-09-08 01:47:47.437000+00:00,16.9465,-99.753,20.0,7.0,mww,"Acapulco, Mexico",2021,9
2021-09-07 09:49:56.991000+00:00,-19.3855,-176.0683,10.0,6.0,mww,"185 km WNW of Pangai, Tonga",2021,9
2021-08-31 02:52:50.513000+00:00,-29.9211,-177.3798,16.0,6.4,mww,"Kermadec Islands, New Zealand",2021,8
2021-08-24 05:37:51.853000+00:00,48.8647,154.9113,35.0,6.0,mww,"219 km SSW of Severo-Kuril’sk, Russia",2021,8
2021-08-22 21:33:18.983000+00:00,-60.2845,-24.8743,6.0,7.1,mww,South Sandwich Islands region,2021,8
2021-08-22 00:45:07.917000+00:00,-60.1401,-24.221,7.0,6.6,mww,South Sandwich Islands region,2021,8
2021-08-18 21:49:55.690000+00:00,-59.6344,-26.3481,28.0,6.0,mww,South Sandwich Islands region,2021,8
2021-08-17 17:53:26.775000+00:00,-58.0256,-25.4158,32.62,6.1,mww,South Sandwich Islands region,2021,8
2021-08-16 11:10:36.583000+00:00,-58.3686,-23.3552,16.7,6.9,mww,South Sandwich Islands region,2021,8
2021-08-14 12:29:08.454000+00:00,18.4335,-73.4822,10.0,7.2,mww,"Nippes, Haiti",2021,8
2021-08-14 11:57:43.447000+00:00,55.1767,-157.6441,20.74,6.9,mww,"125 km SE of Perryville, Alaska",2021,8
2021-08-13 10:34:28.283000+00:00,-60.5354,-27.2495,10.0,6.1,mww,South Sandwich Islands region,2021,8
2021-08-12 19:43:45.969000+00:00,-59.8436,-26.4514,35.0,6.0,mb,South Sandwich Islands region,2021,8
2021-08-12 18:41:22.560000+00:00,-60.3568,-26.7611,35.0,6.1,mb,South Sandwich Islands region,2021,8
2021-08-12 18:36:59.727000+00:00,-59.9811,-26.4306,35.0,6.7,mb,South Sandwich Islands region,2021,8
2021-08-12 18:35:17.231000+00:00,-58.3753,-25.2637,22.79,8.1,mww,2021 South Sandwich Islands Earthquake,2021,8
2021-08-12 18:32:52.464000+00:00,-57.5674,-25.0316,47.23,7.5,mww,South Sandwich Islands region,2021,8
2021-08-11 17:46:13.143000+00:00,6.4748,126.7151,55.14,7.1,mww,"60 km ENE of Pondaguitan, Philippines",2021,8
2021-08-03 03:42:38.345000+00:00,8.8809,94.0192,10.0,6.1,mww,"Nicobar Islands, India region",2021,8
2021-08-02 05:01:19.974000+00:00,-4.499,133.958,10.0,6.0,mww,"182 km NE of Tual, Indonesia",2021,8
2021-07-30 17:10:19.554000+00:00,-4.9149,-80.6156,34.0,6.2,mww,"7 km E of Sullana, Peru",2021,7
2021-07-29 06:15:49.188000+00:00,55.3635,-157.8876,35.0,8.2,mww,"2021 Chignik, Alaska Earthquake",2021,7
2021-07-26 12:09:06.655000+00:00,-0.7679,121.9083,11.0,6.3,mww,"99 km WNW of Luwuk, Indonesia",2021,7
2021-07-24 12:51:28.422000+00:00,-29.9271,-176.8643,10.0,6.1,mww,Kermadec Islands region,2021,7
2021-07-21 21:15:12.269000+00:00,7.3926,-82.779,10.0,6.7,mww,"71 km S of Burica, Panama",2021,7
2021-07-21 14:26:00.341000+00:00,-3.2314,146.7999,8.37,6.0,mww,"142 km SSW of Lorengau, Papua New Guinea",2021,7
2021-07-17 20:56:10.107000+00:00,6.8258,-82.6774,4.07,6.1,mww,"135 km S of Burica, Panama",2021,7
2021-07-10 00:43:55.986000+00:00,2.9494,126.4984,44.33,6.1,mww,"215 km NW of Tobelo, Indonesia",2021,7
2021-07-08 22:49:48.110000+00:00,38.5075,-119.4998333,7.45,6.0,mw,"Antelope Valley, CA",2021,7
2021-07-04 01:29:15.977000+00:00,-28.7361,-71.4818,22.0,6.0,mww,"72 km WSW of Vallenar, Chile",2021,7
2021-06-20 17:05:50.681000+00:00,-30.2162,-177.8449,25.0,6.5,mww,"Kermadec Islands, New Zealand",2021,6
2021-06-03 10:09:58.295000+00:00,0.3165,126.2911,26.0,6.2,mww,"132 km WSW of Ternate, Indonesia",2021,6
2021-05-31 06:59:55.581000+00:00,62.4492,-148.2512,44.0,6.1,mww,"73 km N of Chickaloon, Alaska",2021,5
2021-05-21 22:13:18.379000+00:00,-16.6009,-177.3725,10.0,6.5,mww,"265 km SSE of Alo, Wallis and Futuna",2021,5
2021-05-21 18:04:13.565000+00:00,34.5983,98.2513,10.0,7.3,mww,"Southern Qinghai, China",2021,5
2021-05-21 13:48:37.193000+00:00,25.7274,100.0082,9.0,6.1,mww,"25 km NW of Dali, China",2021,5
2021-05-19 00:42:19.688000+00:00,-33.0647,-109.3943,10.0,6.7,mww,southern East Pacific Rise,2021,5
2021-05-14 06:33:07.879000+00:00,0.1364,96.6442,11.0,6.7,mww,"260 km S of Sinabang, Indonesia",2021,5
2021-05-13 23:58:14.041000+00:00,37.7169,141.8167,32.0,6.0,mww,"76 km ENE of Namie, Japan",2021,5
2021-05-13 09:42:12.044000+00:00,6.7137,-82.4146,10.0,6.1,mww,"154 km SSE of Punta de Burica, Panama",2021,5
2021-05-12 14:05:15.667000+00:00,-17.3874,66.3135,10.0,6.7,mww,Mauritius - Reunion region,2021,5
2021-05-12 08:45:44.539000+00:00,13.2742,-90.2266,22.0,6.0,mww,"55 km SW of Acajutla, El Salvador",2021,5
2021-05-07 15:21:13.760000+00:00,-54.4135,144.2159,10.0,6.1,mww,west of Macquarie Island,2021,5
2021-05-01 01:27:27.215000+00:00,38.1997,141.5973,43.0,6.9,mww,"30 km SSE of Onagawa Ch?, Japan",2021,5
2021-04-29 06:50:26.915000+00:00,-29.339,-176.3205,10.0,6.1,mww,Kermadec Islands region,2021,4
2021-04-28 02:21:26.212000+00:00,26.7813,92.4565,34.0,6.0,mww,"8 km NNW of Dhekiajuli, India",2021,4
2021-04-27 08:05:31.717000+00:00,-3.407,145.5171,10.0,6.1,mww,"176 km ENE of Angoram, Papua New Guinea",2021,4
2021-04-19 23:58:22.503000+00:00,0.1831,96.5601,9.0,6.1,mww,"254 km S of Sinabang, Indonesia",2021,4
2021-04-10 11:38:31.524000+00:00,-3.444,145.7329,9.0,6.0,mww,"196 km N of Madang, Papua New Guinea",2021,4
2021-04-10 07:00:15.485000+00:00,-8.5707,112.5054,67.0,6.0,mww,"45 km S of Sumberpucung, Indonesia",2021,4
2021-04-07 09:53:29.653000+00:00,-29.0489,-176.6124,18.0,6.1,mww,Kermadec Islands region,2021,4
2021-04-05 07:37:52.938000+00:00,-37.46,179.6324,24.0,6.1,mww,"194 km NE of Gisborne, New Zealand",2021,4
2021-04-03 01:16:39.455000+00:00,-58.0139,-7.843,10.0,6.6,mww,east of the South Sandwich Islands,2021,4
2021-04-01 09:56:37.651000+00:00,-29.961,-177.6758,20.0,6.4,mww,"Kermadec Islands, New Zealand",2021,4
2021-03-20 09:09:43.966000+00:00,38.4515,141.6477,43.0,7.0,mww,"30 km E of Ishinomaki, Japan",2021,3
2021-03-20 05:19:31.864000+00:00,-59.618,150.3275,10.0,6.0,mwb,west of Macquarie Island,2021,3
2021-03-18 00:04:06.698000+00:00,36.9206,5.2014,8.0,6.0,mww,"21 km NNE of Bejaïa, Algeria",2021,3
2021-03-16 18:38:21.233000+00:00,54.7368,163.1803,13.23,6.6,mww,"171 km SSE of Ust’-Kamchatsk Staryy, Russia",2021,3
2021-03-14 12:05:13.433000+00:00,-59.8709,-29.4818,10.0,6.0,mww,South Sandwich Islands region,2021,3
2021-03-06 13:12:05.498000+00:00,-28.2896,-177.6283,10.0,6.1,mww,Kermadec Islands region,2021,3
2021-03-06 12:05:23.693000+00:00,-28.3565,-177.8739,15.0,6.2,mww,Kermadec Islands region,2021,3
2021-03-06 10:34:47.134000+00:00,-28.4217,-177.7664,10.0,6.2,mww,Kermadec Islands region,2021,3
2021-03-06 07:16:29.302000+00:00,-28.6263,-177.0009,10.0,6.1,mww,Kermadec Islands region,2021,3
2021-03-06 00:16:22.227000+00:00,-37.5763,179.5947,13.0,6.3,mww,"183 km NE of Gisborne, New Zealand",2021,3
2021-03-05 14:24:52.718000+00:00,-28.8983,-176.6099,14.0,6.2,mww,Kermadec Islands region,2021,3
2021-03-05 08:13:41.003000+00:00,-29.5019,-176.1259,15.0,6.0,mww,Kermadec Islands region,2021,3
2021-03-05 02:30:36.279000+00:00,-28.749,-176.5578,17.0,6.3,mww,Kermadec Islands region,2021,3
2021-03-04 23:12:59.962000+00:00,-28.5168,-176.6801,24.0,6.5,mwb,Kermadec Islands region,2021,3
2021-03-04 20:25:06.406000+00:00,-28.3867,-176.6895,10.0,6.1,mb,Kermadec Islands region,2021,3
2021-03-04 19:28:33.178000+00:00,-29.7228,-177.2794,28.93,8.1,mww,"2021 Kermadec Islands, New Zealand Earthquake",2021,3
2021-03-04 17:41:23.370000+00:00,-29.6768,-177.8398,43.0,7.4,mww,"Kermadec Islands, New Zealand",2021,3
2021-03-04 13:27:34.647000+00:00,-37.4787,179.4576,10.0,7.3,mww,"182 km NE of Gisborne, New Zealand",2021,3
2021-03-03 10:16:09.755000+00:00,39.7546,22.1757,8.0,6.3,mww,"9 km W of Týrnavos, Greece",2021,3
2021-02-18 15:30:47.991000+00:00,-14.8373,-176.7574,3.7,6.1,mww,"157 km ESE of Alo, Wallis and Futuna",2021,2
2021-02-18 06:37:30.717000+00:00,-18.9515,168.0675,14.0,6.2,mww,"136 km S of Port-Vila, Vanuatu",2021,2
2021-02-17 22:49:38.110000+00:00,-23.1842,171.7786,12.0,6.1,mww,southeast of the Loyalty Islands,2021,2
2021-02-16 00:49:25.141000+00:00,-17.8292,167.5413,13.0,6.2,mww,"82 km W of Port-Vila, Vanuatu",2021,2
2021-02-13 14:07:49.797000+00:00,37.7265,141.7751,43.98,7.1,mww,"73 km ENE of Namie, Japan",2021,2
2021-02-11 06:52:28.131000+00:00,-23.3358,171.8122,10.56,6.0,mww,southeast of the Loyalty Islands,2021,2
2021-02-10 21:24:00.831000+00:00,-23.1911,171.5827,12.0,6.3,mww,southeast of the Loyalty Islands,2021,2
2021-02-10 18:36:41.957000+00:00,-22.7173,171.213,14.0,6.1,mww,southeast of the Loyalty Islands,2021,2
2021-02-10 16:35:22.999000+00:00,-22.8106,171.173,11.69,6.1,mwb,southeast of the Loyalty Islands,2021,2
2021-02-10 13:19:55.530000+00:00,-23.0511,171.6566,10.0,7.7,mww,southeast of the Loyalty Islands,2021,2
2021-02-10 13:01:59.145000+00:00,-22.7415,171.6432,10.0,6.1,mww,southeast of the Loyalty Islands,2021,2
2021-02-10 12:52:27.224000+00:00,-5.6856,101.6495,10.0,6.3,mww,"219 km SSW of Bengkulu, Indonesia",2021,2
2021-02-10 12:24:21.500000+00:00,-22.8327,171.6556,11.0,6.1,mww,southeast of the Loyalty Islands,2021,2
2021-02-07 05:45:51.377000+00:00,-3.3226,146.1444,10.0,6.3,mww,"189 km SW of Lorengau, Papua New Guinea",2021,2
2021-02-07 04:22:56.667000+00:00,6.7693,125.1011,16.0,6.0,mww,"9 km W of Magsaysay, Philippines",2021,2
2021-02-03 05:23:43.520000+00:00,-36.2797,-97.8,10.0,6.7,mww,West Chile Rise,2021,2
2021-01-23 23:36:51.667000+00:00,-61.8098,-55.5027,15.0,6.9,mww,South Shetland Islands,2021,1
2021-01-19 02:46:22.380000+00:00,-31.8334,-68.7992,20.81,6.4,mww,"26 km SW of Pocito, Argentina",2021,1
2021-01-14 18:28:18.093000+00:00,-2.9717,118.8899,18.0,6.2,mww,"32 km S of Mamuju, Indonesia",2021,1
2021-01-11 21:32:59.015000+00:00,51.2811,100.4383,10.0,6.7,mww,"29 km SSW of Turt, Mongolia",2021,1
2021-01-06 06:20:35.947000+00:00,-28.6357,-177.2713,38.49,6.2,mww,Kermadec Islands region,2021,1
2021-01-03 12:38:48.915000+00:00,51.2199,-179.793,21.0,6.1,mww,"230 km WSW of Adak, Alaska",2021,1
2020-12-29 11:19:54.762000+00:00,45.4244,16.2573,10.0,6.4,mww,"2 km WSW of Petrinja, Croatia",2020,12
2020-12-27 21:39:14.770000+00:00,-39.3398,-74.9849,10.0,6.7,mww,"146 km WNW of Corral, Chile",2020,12
2020-12-23 18:11:47.762000+00:00,6.2544,133.6362,11.0,6.1,mww,"90 km SW of Angaur State, Palau",2020,12
2020-12-20 17:23:22.668000+00:00,40.8667,142.5814,35.0,6.3,mww,"100 km ENE of Hachinohe, Japan",2020,12
2020-12-15 23:21:57.807000+00:00,5.1789,125.4212,14.0,6.1,mww,"25 km S of Sarangani, Philippines",2020,12
2020-12-01 20:52:57.066000+00:00,-61.9496,154.7341,10.0,6.0,mww,Balleny Islands region,2020,12
2020-12-01 16:22:39.923000+00:00,52.7551,-168.2401,23.0,6.4,mww,"46 km ESE of Nikolski, Alaska",2020,12
2020-11-22 00:54:56.794000+00:00,-34.5978,-73.0596,22.0,6.1,mww,"100 km NW of Constitución, Chile",2020,11
2020-11-17 01:44:11.421000+00:00,-2.6706,99.3227,19.0,6.0,mww,"222 km SSW of Padang, Indonesia",2020,11
2020-11-15 22:37:43.690000+00:00,8.7572,126.2914,43.0,6.0,mww,"5 km S of Marihatag, Philippines",2020,11
2020-11-07 09:27:05.498000+00:00,-15.2458,-173.5276,34.0,6.2,mww,"83 km NNE of Hihifo, Tonga",2020,11
2020-11-03 02:40:54.919000+00:00,-44.4111,-79.375,10.0,6.0,mww,"Off the coast of Aisen, Chile",2020,11
2020-10-30 11:51:27.348000+00:00,37.8973,26.7838,21.0,7.0,mww,"13 km NNE of Néon Karlovásion, Greece",2020,10
2020-10-19 20:54:38.950000+00:00,54.602,-159.6258,28.37,7.6,mww,"2020 Sand Point, Alaska Earthquake",2020,10
2020-10-01 01:13:36.524000+00:00,-19.5385,-174.1217,28.0,6.4,mww,"39 km NE of Pangai, Tonga",2020,10
2020-09-26 17:10:22.462000+00:00,-48.0249,31.7404,10.0,6.1,mww,south of Africa,2020,9
2020-09-18 21:43:59.027000+00:00,0.9298,-26.8533,10.0,6.9,mww,central Mid-Atlantic Ridge,2020,9
2020-09-12 02:44:11.224000+00:00,38.7482,142.2446,34.0,6.1,mww,"58 km SE of ?funato, Japan",2020,9
2020-09-11 07:35:57.187000+00:00,-21.3968,-69.9096,51.0,6.2,mww,"82 km NNE of Tocopilla, Chile",2020,9
2020-09-07 06:12:39.688000+00:00,-17.1102,168.5034,10.0,6.2,mww,"72 km NNE of Port-Vila, Vanuatu",2020,9
2020-09-06 06:51:18.470000+00:00,7.6829,-37.1544,10.0,6.7,mww,central Mid-Atlantic Ridge,2020,9
2020-09-06 02:59:16.073000+00:00,-17.1562,167.5321,10.0,6.2,mww,"104 km NW of Port-Vila, Vanuatu",2020,9
2020-09-06 01:16:58.935000+00:00,-30.3388,-71.4912,30.0,6.3,mww,"40 km NW of Ovalle, Chile",2020,9
2020-09-01 21:09:17.852000+00:00,-27.9162,-71.3701,16.0,6.5,mww,"94 km NW of Vallenar, Chile",2020,9
2020-09-01 04:30:02.173000+00:00,-28.0315,-71.2662,16.18,6.3,mww,"78 km NW of Vallenar, Chile",2020,9
2020-09-01 04:09:28.470000+00:00,-27.9686,-71.3062,21.0,6.8,mww,"86 km NW of Vallenar, Chile",2020,9
2020-08-31 17:24:04.946000+00:00,-4.0158,70.1973,10.0,6.1,mww,Chagos Archipelago region,2020,8
2020-08-30 21:20:29.757000+00:00,0.7821,-29.8656,10.0,6.5,mww,central Mid-Atlantic Ridge,2020,8
2020-08-25 19:08:52.908000+00:00,-5.5454,151.8365,22.0,6.2,mww,"141 km SSW of Kokopo, Papua New Guinea",2020,8
2020-08-25 19:02:58.437000+00:00,-5.5579,151.8638,23.0,6.0,mww,"141 km SSW of Kokopo, Papua New Guinea",2020,8
2020-08-24 21:51:09.259000+00:00,9.5785,-84.6376,20.0,6.0,mww,"4 km SSW of Jacó, Costa Rica",2020,8
2020-08-18 22:29:24.731000+00:00,-4.2069,101.2411,26.0,6.9,mww,"122 km WSW of Bengkulu, Indonesia",2020,8
2020-08-18 22:23:59.497000+00:00,-4.3217,101.1347,22.0,6.8,mww,"138 km WSW of Bengkulu, Indonesia",2020,8
2020-08-18 00:03:48.566000+00:00,12.0257,124.1272,10.0,6.6,mww,"13 km E of San Pedro, Philippines",2020,8
2020-08-12 17:13:16.180000+00:00,-7.3327,39.8126,17.55,6.0,mww,"66 km NNE of Kilindoni, Tanzania",2020,8
2020-08-06 23:36:44.553000+00:00,-41.6794,42.4486,10.0,6.3,mww,Prince Edward Islands region,2020,8
2020-08-01 19:22:05.163000+00:00,-3.1951,148.6496,10.0,6.1,mww,"199 km SE of Lorengau, Papua New Guinea",2020,8
2020-07-28 08:03:43.215000+00:00,54.7905,-161.2041,35.15,6.1,mww,"75 km SW of Sand Point, Alaska",2020,7
2020-07-26 00:53:59.061000+00:00,-60.7833,-25.413,10.0,6.4,mww,South Sandwich Islands region,2020,7
2020-07-22 20:07:19.194000+00:00,33.1438,86.8637,10.0,6.3,mww,western Xizang,2020,7
2020-07-22 06:16:18.627000+00:00,54.969,-159.0413,16.53,6.1,mb,"101 km ESE of Sand Point, Alaska",2020,7
2020-07-22 06:12:44.810000+00:00,55.0715,-158.596,28.0,7.8,mww,"2020 Perryville, Alaska Earthquake",2020,7
2020-07-18 15:32:36.835000+00:00,-15.2553,-172.694,12.0,6.1,mww,"141 km ENE of Hihifo, Tonga",2020,7
2020-07-17 14:03:40.437000+00:00,11.8485,94.9362,10.0,6.1,mww,"239 km E of Port Blair, India",2020,7
